anc.pop	admx.pop	sex	proportion	norm.proportion	bootstrap
African	PUR	f	0.12	0.122699386503067	179
Native_American	PUR	m	0	0	179
European	PUR	m	0.5	0.489236790606654	179
African	PUR	m	0.011	0.0107632093933464	179
Native_American	ACB	f	0.003	0.00298210735586481	180
European	ACB	f	0	0	180
African	ACB	f	0.5	0.497017892644135	180
Native_American	ACB	m	0	0	180
European	ACB	m	0.127	0.127766599597586	180
African	ACB	m	0.37	0.372233400402414	180
Native_American	ASW	f	0	0	180
European	ASW	f	0.031	0.0299806576402321	180
African	ASW	f	0.486	0.470019342359768	180
Native_American	ASW	m	0.078	0.0805785123966942	180
European	ASW	m	0.181	0.18698347107438	180
African	ASW	m	0.225	0.232438016528926	180
Native_American	CLM	f	0.255	0.263975155279503	180
European	CLM	f	0.17	0.175983436853002	180
African	CLM	f	0.058	0.0600414078674948	180
Native_American	CLM	m	0	0	180
European	CLM	m	0.5	0.483558994197292	180
African	CLM	m	0.017	0.0164410058027079	180
Native_American	MXL	f	0.474	0.474949899799599	180
European	MXL	f	0.011	0.0110220440881764	180
African	MXL	f	0.014	0.0140280561122244	180
Native_American	MXL	m	0.013	0.0129482071713147	180
European	MXL	m	0.462	0.460159362549801	180
African	MXL	m	0.027	0.0268924302788845	180
Native_American	PEL	f	0.5	0.479846449136276	180
European	PEL	f	0	0	180
African	PEL	f	0.021	0.0201535508637236	180
Native_American	PEL	m	0.217	0.22651356993737	180
European	PEL	m	0.253	0.264091858037578	180
African	PEL	m	0.009	0.00939457202505219	180
Native_American	PUR	f	0.125	0.138888888888889	180
European	PUR	f	0.23	0.255555555555556	180
African	PUR	f	0.095	0.105555555555556	180
Native_American	PUR	m	0	0	180
European	PUR	m	0.5	0.455373406193078	180
African	PUR	m	0.049	0.0446265938069217	180
Native_American	ACB	f	0.001	0.001	181
European	ACB	f	0	0	181
African	ACB	f	0.499	0.499	181
Native_American	ACB	m	0	0	181
European	ACB	m	0.116	0.116	181
African	ACB	m	0.384	0.384	181
Native_American	ASW	f	0	0	181
European	ASW	f	0.092	0.0848708487084871	181
African	ASW	f	0.45	0.415129151291513	181
Native_American	ASW	m	0.061	0.0665938864628821	181
European	ASW	m	0.116	0.126637554585153	181
African	ASW	m	0.281	0.306768558951965	181
Native_American	CLM	f	0.263	0.277426160337553	181
European	CLM	f	0.178	0.187763713080169	181
African	CLM	f	0.033	0.0348101265822785	181
Native_American	CLM	m	0	0	181
European	CLM	m	0.474	0.450570342205323	181
African	CLM	m	0.052	0.0494296577946768	181
Native_American	MXL	f	0.426	0.45610278372591	181
European	MXL	f	0.028	0.0299785867237687	181
African	MXL	f	0.013	0.0139186295503212	181
Native_American	MXL	m	0	0	181
European	MXL	m	0.5	0.468164794007491	181
African	MXL	m	0.034	0.0318352059925094	181
Native_American	PEL	f	0.5	0.483558994197292	181
European	PEL	f	0	0	181
African	PEL	f	0.017	0.0164410058027079	181
Native_American	PEL	m	0.3	0.31055900621118	181
European	PEL	m	0.18	0.186335403726708	181
African	PEL	m	0.003	0.0031055900621118	181
Native_American	PUR	f	0.125	0.125	181
European	PUR	f	0.253	0.253	181
African	PUR	f	0.122	0.122	181
Native_American	PUR	m	0	0	181
European	PUR	m	0.5	0.5	181
African	PUR	m	0	0	181
Native_American	ACB	f	0.003	0.00298210735586481	182
European	ACB	f	0	0	182
African	ACB	f	0.5	0.497017892644135	182
Native_American	ACB	m	0	0	182
European	ACB	m	0.116	0.116700201207243	182
African	ACB	m	0.381	0.383299798792757	182
Native_American	ASW	f	0.036	0.0365111561866126	182
European	ASW	f	0.046	0.0466531440162272	182
African	ASW	f	0.411	0.41683569979716	182
Native_American	ASW	m	0	0	182
European	ASW	m	0.15	0.14792899408284	182
African	ASW	m	0.357	0.35207100591716	182
Native_American	CLM	f	0.25	0.25	182
European	CLM	f	0.177	0.177	182
African	CLM	f	0.073	0.073	182
Native_American	CLM	m	0	0	182
European	CLM	m	0.5	0.5	182
African	CLM	m	0	0	182
Native_American	MXL	f	0.425	0.425851703406814	182
European	MXL	f	0.074	0.0741482965931864	182
African	MXL	f	0	0	182
Native_American	MXL	m	0.051	0.0508982035928144	182
European	MXL	m	0.411	0.410179640718563	182
African	MXL	m	0.039	0.0389221556886228	182
Native_American	PEL	f	0.482	0.478174603174603	182
European	PEL	f	0	0	182
African	PEL	f	0.022	0.0218253968253968	182
Native_American	PEL	m	0.311	0.314141414141414	182
European	PEL	m	0.184	0.185858585858586	182
African	PEL	m	0	0	182
Native_American	PUR	f	0.131	0.131790744466801	182
European	PUR	f	0.239	0.240442655935614	182
African	PUR	f	0.127	0.127766599597586	182
Native_American	PUR	m	0	0	182
European	PUR	m	0.5	0.497017892644135	182
African	PUR	m	0.003	0.00298210735586481	182
Native_American	ACB	f	0.004	0.00396825396825397	183
European	ACB	f	0	0	183
African	ACB	f	0.5	0.496031746031746	183
Native_American	ACB	m	0	0	183
European	ACB	m	0.126	0.127272727272727	183
African	ACB	m	0.369	0.372727272727273	183
Native_American	ASW	f	0	0	183
European	ASW	f	0.107	0.105108055009823	183
African	ASW	f	0.402	0.394891944990177	183
Native_American	ASW	m	0.036	0.0366598778004073	183
European	ASW	m	0.096	0.0977596741344195	183
African	ASW	m	0.359	0.365580448065173	183
Native_American	CLM	f	0.243	0.243	183
European	CLM	f	0.187	0.187	183
African	CLM	f	0.07	0.07	183
Native_American	CLM	m	0	0	183
European	CLM	m	0.5	0.5	183
African	CLM	m	0	0	183
Native_American	MXL	f	0.487	0.483134920634921	183
European	MXL	f	0.017	0.0168650793650794	183
African	MXL	f	0	0	183
Native_American	MXL	m	0.025	0.0252016129032258	183
European	MXL	m	0.431	0.434475806451613	183
African	MXL	m	0.04	0.0403225806451613	183
Native_American	PEL	f	0.494	0.477756286266925	183
European	PEL	f	0	0	183
African	PEL	f	0.023	0.0222437137330754	183
Native_American	PEL	m	0.275	0.285269709543568	183
European	PEL	m	0.207	0.214730290456432	183
African	PEL	m	0	0	183
Native_American	PUR	f	0.128	0.133891213389121	183
European	PUR	f	0.228	0.238493723849372	183
African	PUR	f	0.122	0.127615062761506	183
Native_American	PUR	m	0	0	183
European	PUR	m	0.5	0.479846449136276	183
African	PUR	m	0.021	0.0201535508637236	183
Native_American	ACB	f	0.003	0.00298210735586481	184
European	ACB	f	0	0	184
African	ACB	f	0.5	0.497017892644135	184
Native_American	ACB	m	0	0	184
European	ACB	m	0.112	0.112676056338028	184
African	ACB	m	0.385	0.387323943661972	184
Native_American	ASW	f	0.032	0.032520325203252	184
European	ASW	f	0.049	0.0497967479674797	184
African	ASW	f	0.411	0.417682926829268	184
Native_American	ASW	m	0	0	184
European	ASW	m	0.15	0.147347740667976	184
African	ASW	m	0.359	0.352652259332024	184
Native_American	CLM	f	0.262	0.263052208835341	184
European	CLM	f	0.168	0.168674698795181	184
African	CLM	f	0.068	0.0682730923694779	184
Native_American	CLM	m	0	0	184
European	CLM	m	0.5	0.49800796812749	184
African	CLM	m	0.002	0.00199203187250996	184
Native_American	MXL	f	0.4	0.4	184
European	MXL	f	0.072	0.072	184
African	MXL	f	0.028	0.028	184
Native_American	MXL	m	0.1	0.1	184
European	MXL	m	0.393	0.393	184
African	MXL	m	0.007	0.007	184
Native_American	PEL	f	0.5	0.470809792843691	184
European	PEL	f	0	0	184
African	PEL	f	0.031	0.0291902071563089	184
Native_American	PEL	m	0.263	0.280383795309168	184
European	PEL	m	0.206	0.219616204690832	184
African	PEL	m	0	0	184
Native_American	PUR	f	0.13	0.145089285714286	184
European	PUR	f	0.256	0.285714285714286	184
African	PUR	f	0.062	0.0691964285714286	184
Native_American	PUR	m	0	0	184
European	PUR	m	0.462	0.418478260869565	184
African	PUR	m	0.09	0.0815217391304348	184
Native_American	ACB	f	0.003	0.0030060120240481	185
European	ACB	f	0	0	185
African	ACB	f	0.496	0.496993987975952	185
Native_American	ACB	m	0	0	185
European	ACB	m	0.113	0.112774451097804	185
African	ACB	m	0.388	0.387225548902196	185
Native_American	ASW	f	0.025	0.025987525987526	185
European	ASW	f	0.029	0.0301455301455301	185
African	ASW	f	0.427	0.443866943866944	185
Native_American	ASW	m	0	0	185
European	ASW	m	0.165	0.158959537572254	185
African	ASW	m	0.354	0.341040462427746	185
Native_American	CLM	f	0.256	0.269473684210526	185
European	CLM	f	0.161	0.169473684210526	185
African	CLM	f	0.058	0.0610526315789474	185
Native_American	CLM	m	0	0	185
European	CLM	m	0.5	0.475285171102662	185
African	CLM	m	0.026	0.0247148288973384	185
Native_American	MXL	f	0.402	0.402	185
European	MXL	f	0.091	0.091	185
African	MXL	f	0.007	0.007	185
Native_American	MXL	m	0.111	0.111	185
European	MXL	m	0.352	0.352	185
African	MXL	m	0.037	0.037	185
Native_American	PEL	f	0.5	0.466417910447761	185
European	PEL	f	0	0	185
African	PEL	f	0.036	0.0335820895522388	185
Native_American	PEL	m	0.231	0.248387096774194	185
European	PEL	m	0.234	0.251612903225806	185
African	PEL	m	0	0	185
Native_American	PUR	f	0.131	0.1548463356974	185
European	PUR	f	0.215	0.254137115839243	185
African	PUR	f	0.077	0.091016548463357	185
Native_American	PUR	m	0	0	185
European	PUR	m	0.5	0.434027777777778	185
African	PUR	m	0.076	0.0659722222222222	185
Native_American	ACB	f	0.004	0.00396825396825397	186
European	ACB	f	0	0	186
African	ACB	f	0.5	0.496031746031746	186
Native_American	ACB	m	0	0	186
European	ACB	m	0.116	0.116935483870968	186
African	ACB	m	0.38	0.383064516129032	186
Native_American	ASW	f	0.03	0.0350467289719626	186
European	ASW	f	0.016	0.0186915887850467	186
African	ASW	f	0.382	0.446261682242991	186
Native_American	ASW	m	0	0	186
European	ASW	m	0.181	0.158216783216783	186
African	ASW	m	0.391	0.341783216783217	186
Native_American	CLM	f	0.242	0.264770240700219	186
European	CLM	f	0.178	0.194748358862144	186
African	CLM	f	0.037	0.0404814004376368	186
Native_American	CLM	m	0	0	186
European	CLM	m	0.5	0.460405156537753	186
African	CLM	m	0.043	0.0395948434622468	186
Native_American	MXL	f	0.427	0.424453280318091	186
European	MXL	f	0.065	0.0646123260437376	186
African	MXL	f	0.011	0.010934393638171	186
Native_American	MXL	m	0.066	0.0665322580645161	186
European	MXL	m	0.402	0.405241935483871	186
African	MXL	m	0.028	0.0282258064516129	186
Native_American	PEL	f	0.467	0.467935871743487	186
European	PEL	f	0	0	186
African	PEL	f	0.032	0.032064128256513	186
Native_American	PEL	m	0.315	0.31437125748503	186
European	PEL	m	0.186	0.18562874251497	186
African	PEL	m	0	0	186
Native_American	PUR	f	0.138	0.148068669527897	186
European	PUR	f	0.221	0.237124463519313	186
African	PUR	f	0.107	0.11480686695279	186
Native_American	PUR	m	0	0	186
European	PUR	m	0.491	0.459737827715356	186
African	PUR	m	0.043	0.0402621722846442	186
Native_American	ACB	f	0.003	0.00298210735586481	187
European	ACB	f	0	0	187
African	ACB	f	0.5	0.497017892644135	187
Native_American	ACB	m	0	0	187
European	ACB	m	0.133	0.133802816901408	187
African	ACB	m	0.364	0.366197183098592	187
Native_American	ASW	f	0	0	187
European	ASW	f	0.05	0.0496031746031746	187
African	ASW	f	0.454	0.450396825396825	187
Native_American	ASW	m	0.044	0.0443548387096774	187
European	ASW	m	0.149	0.150201612903226	187
African	ASW	m	0.303	0.305443548387097	187
Native_American	CLM	f	0.281	0.289690721649485	187
European	CLM	f	0.147	0.151546391752577	187
African	CLM	f	0.057	0.0587628865979381	187
Native_American	CLM	m	0	0	187
European	CLM	m	0.5	0.485436893203884	187
African	CLM	m	0.015	0.0145631067961165	187
Native_American	MXL	f	0.465	0.465	187
European	MXL	f	0.023	0.023	187
African	MXL	f	0.012	0.012	187
Native_American	MXL	m	0.018	0.018	187
European	MXL	m	0.452	0.452	187
African	MXL	m	0.03	0.03	187
Native_American	PEL	f	0.5	0.475285171102662	187
European	PEL	f	0	0	187
African	PEL	f	0.026	0.0247148288973384	187
Native_American	PEL	m	0.273	0.287974683544304	187
European	PEL	m	0.199	0.209915611814346	187
African	PEL	m	0.002	0.00210970464135021	187
Native_American	PUR	f	0.133	0.144880174291939	187
European	PUR	f	0.246	0.26797385620915	187
African	PUR	f	0.08	0.0871459694989107	187
Native_American	PUR	m	0	0	187
European	PUR	m	0.5	0.462107208872458	187
African	PUR	m	0.041	0.0378927911275416	187
Native_American	ACB	f	0.003	0.00298210735586481	188
European	ACB	f	0	0	188
African	ACB	f	0.5	0.497017892644135	188
Native_American	ACB	m	0	0	188
European	ACB	m	0.122	0.122736418511066	188
African	ACB	m	0.375	0.377263581488934	188
Native_American	ASW	f	0.005	0.00499001996007984	188
European	ASW	f	0.04	0.0399201596806387	188
African	ASW	f	0.456	0.455089820359281	188
Native_American	ASW	m	0.035	0.0350701402805611	188
European	ASW	m	0.159	0.159318637274549	188
African	ASW	m	0.305	0.30561122244489	188
Native_American	CLM	f	0.249	0.281674208144796	188
European	CLM	f	0.172	0.194570135746606	188
African	CLM	f	0.021	0.0237556561085973	188
Native_American	CLM	m	0	0	188
European	CLM	m	0.5	0.447227191413238	188
African	CLM	m	0.059	0.0527728085867621	188
Native_American	MXL	f	0.488	0.474708171206226	188
European	MXL	f	0	0	188
African	MXL	f	0.026	0.0252918287937743	188
Native_American	MXL	m	0	0	188
European	MXL	m	0.472	0.48559670781893	188
African	MXL	m	0.014	0.01440329218107	188
Native_American	PEL	f	0.5	0.496031746031746	188
European	PEL	f	0	0	188
African	PEL	f	0.004	0.00396825396825397	188
Native_American	PEL	m	0.252	0.254032258064516	188
European	PEL	m	0.209	0.210685483870968	188
African	PEL	m	0.035	0.0352822580645161	188
Native_American	PUR	f	0.131	0.130738522954092	188
European	PUR	f	0.244	0.243512974051896	188
African	PUR	f	0.126	0.125748502994012	188
Native_American	PUR	m	0	0	188
European	PUR	m	0.5	0.5	188
African	PUR	m	0	0	188
Native_American	ACB	f	0.002	0.00199203187250996	189
European	ACB	f	0	0	189
African	ACB	f	0.5	0.49800796812749	189
Native_American	ACB	m	0	0	189
European	ACB	m	0.114	0.114457831325301	189
African	ACB	m	0.384	0.385542168674699	189
Native_American	ASW	f	0	0	189
European	ASW	f	0.109	0.104606525911708	189
African	ASW	f	0.412	0.395393474088292	189
Native_American	ASW	m	0.059	0.0615866388308977	189
European	ASW	m	0.095	0.0991649269311065	189
African	ASW	m	0.325	0.339248434237996	189
Native_American	CLM	f	0.261	0.261	189
European	CLM	f	0.167	0.167	189
African	CLM	f	0.072	0.072	189
Native_American	CLM	m	0.003	0.003	189
European	CLM	m	0.481	0.481	189
African	CLM	m	0.016	0.016	189
Native_American	MXL	f	0.365	0.365731462925852	189
European	MXL	f	0.118	0.118236472945892	189
African	MXL	f	0.016	0.0160320641282565	189
Native_American	MXL	m	0.137	0.136726546906188	189
European	MXL	m	0.338	0.337325349301397	189
African	MXL	m	0.026	0.0259481037924152	189
Native_American	PEL	f	0.494	0.480544747081712	189
European	PEL	f	0	0	189
African	PEL	f	0.02	0.0194552529182879	189
Native_American	PEL	m	0.292	0.300411522633745	189
European	PEL	m	0.187	0.19238683127572	189
African	PEL	m	0.007	0.00720164609053498	189
Native_American	PUR	f	0.131	0.137316561844864	189
European	PUR	f	0.23	0.241090146750524	189
African	PUR	f	0.116	0.121593291404612	189
Native_American	PUR	m	0	0	189
European	PUR	m	0.5	0.478011472275335	189
African	PUR	m	0.023	0.0219885277246654	189
Native_American	ACB	f	0.003	0.00298210735586481	190
European	ACB	f	0	0	190
African	ACB	f	0.5	0.497017892644135	190
Native_American	ACB	m	0	0	190
European	ACB	m	0.11	0.110663983903421	190
African	ACB	m	0.387	0.389336016096579	190
Native_American	ASW	f	0.026	0.026694045174538	190
European	ASW	f	0.095	0.0975359342915811	190
African	ASW	f	0.366	0.375770020533881	190
Native_American	ASW	m	0	0	190
European	ASW	m	0.129	0.125730994152047	190
African	ASW	m	0.384	0.374269005847953	190
Native_American	CLM	f	0.253	0.253	190
European	CLM	f	0.177	0.177	190
African	CLM	f	0.07	0.07	190
Native_American	CLM	m	0	0	190
European	CLM	m	0.5	0.5	190
African	CLM	m	0	0	190
Native_American	MXL	f	0.483	0.4716796875	190
European	MXL	f	0	0	190
African	MXL	f	0.029	0.0283203125	190
Native_American	MXL	m	0	0	190
European	MXL	m	0.476	0.48870636550308	190
African	MXL	m	0.011	0.0112936344969199	190
Native_American	PEL	f	0.458	0.47907949790795	190
European	PEL	f	0	0	190
African	PEL	f	0.02	0.0209205020920502	190
Native_American	PEL	m	0.296	0.283524904214559	190
European	PEL	m	0.226	0.216475095785441	190
African	PEL	m	0	0	190
Native_American	PUR	f	0.136	0.137373737373737	190
European	PUR	f	0.222	0.224242424242424	190
African	PUR	f	0.137	0.138383838383838	190
Native_American	PUR	m	0	0	190
European	PUR	m	0.5	0.495049504950495	190
African	PUR	m	0.005	0.00495049504950495	190
Native_American	ACB	f	0.002	0.00199203187250996	191
European	ACB	f	0	0	191
African	ACB	f	0.5	0.49800796812749	191
Native_American	ACB	m	0	0	191
European	ACB	m	0.117	0.117234468937876	191
African	ACB	m	0.382	0.382765531062124	191
Native_American	ASW	f	0.008	0.008	191
European	ASW	f	0.01	0.01	191
African	ASW	f	0.482	0.482	191
Native_American	ASW	m	0.035	0.035	191
European	ASW	m	0.181	0.181	191
African	ASW	m	0.284	0.284	191
Native_American	CLM	f	0.264	0.264529058116232	191
European	CLM	f	0.166	0.166332665330661	191
African	CLM	f	0.069	0.0691382765531062	191
Native_American	CLM	m	0	0	191
European	CLM	m	0.5	0.5	191
African	CLM	m	0	0	191
Native_American	MXL	f	0.38	0.380761523046092	191
European	MXL	f	0.087	0.0871743486973948	191
African	MXL	f	0.032	0.032064128256513	191
Native_American	MXL	m	0.117	0.116766467065868	191
European	MXL	m	0.372	0.37125748502994	191
African	MXL	m	0.012	0.0119760479041916	191
Native_American	PEL	f	0.5	0.478011472275335	191
European	PEL	f	0	0	191
African	PEL	f	0.023	0.0219885277246654	191
Native_American	PEL	m	0.273	0.286163522012579	191
European	PEL	m	0.204	0.213836477987421	191
African	PEL	m	0	0	191
Native_American	PUR	f	0.122	0.135254988913525	191
European	PUR	f	0.247	0.273835920177384	191
African	PUR	f	0.082	0.0909090909090909	191
Native_American	PUR	m	0	0	191
European	PUR	m	0.5	0.455373406193078	191
African	PUR	m	0.049	0.0446265938069217	191
Native_American	ACB	f	0.002	0.00199203187250996	192
European	ACB	f	0	0	192
African	ACB	f	0.5	0.49800796812749	192
Native_American	ACB	m	0	0	192
European	ACB	m	0.111	0.11144578313253	192
African	ACB	m	0.387	0.38855421686747	192
Native_American	ASW	f	0.022	0.022	192
European	ASW	f	0.033	0.033	192
African	ASW	f	0.445	0.445	192
Native_American	ASW	m	0.023	0.0230460921843687	192
European	ASW	m	0.172	0.172344689378758	192
African	ASW	m	0.304	0.304609218436874	192
Native_American	CLM	f	0.256	0.256513026052104	192
European	CLM	f	0.165	0.165330661322645	192
African	CLM	f	0.078	0.0781563126252505	192
Native_American	CLM	m	0	0	192
European	CLM	m	0.5	0.499001996007984	192
African	CLM	m	0.001	0.000998003992015968	192
Native_American	MXL	f	0.462	0.491489361702128	192
European	MXL	f	0	0	192
African	MXL	f	0.008	0.00851063829787234	192
Native_American	MXL	m	0	0	192
European	MXL	m	0.492	0.464150943396226	192
African	MXL	m	0.038	0.0358490566037736	192
Native_American	PEL	f	0.5	0.487329434697856	192
European	PEL	f	0	0	192
African	PEL	f	0.013	0.0126705653021443	192
Native_American	PEL	m	0.27	0.277777777777778	192
European	PEL	m	0.2	0.205761316872428	192
African	PEL	m	0.016	0.0164609053497942	192
Native_American	PUR	f	0.139	0.151086956521739	192
European	PUR	f	0.222	0.241304347826087	192
African	PUR	f	0.099	0.107608695652174	192
Native_American	PUR	m	0	0	192
European	PUR	m	0.5	0.462962962962963	192
African	PUR	m	0.04	0.037037037037037	192
Native_American	ACB	f	0.003	0.00298210735586481	193
European	ACB	f	0	0	193
African	ACB	f	0.5	0.497017892644135	193
Native_American	ACB	m	0	0	193
European	ACB	m	0.107	0.107645875251509	193
African	ACB	m	0.39	0.392354124748491	193
Native_American	ASW	f	0.036	0.0379746835443038	193
European	ASW	f	0.071	0.0748945147679325	193
African	ASW	f	0.367	0.387130801687764	193
